1862,1000,100119162,0
1862,1000,100119331,0
1862,1000,100119500,0
1862,1000,100119669,0
1862,1000,100119838,0
1862,1000,100120007,0
1862,1000,100120176,0
1862,1000,100120345,0
1862,1000,100120514,0
1862,1000,100120683,0
1862,1000,100120852,0
4722,500,100121000,0
1862,1000,100121021,0
1862,1000,100121190,0
1862,1000,100121359,0
1862,1000,100121528,0
1862,1000,100121697,0
1862,1000,100121866,0
2273,1000,100122000,0
1862,1000,100122035,0
2273,1000,100122084,0
1862,1000,100122204,0
1862,1000,100122373,0
1862,1000,100122542,0
1862,1000,100122711,0
1862,1000,100122880,0
2850,500,100123000,0
1862,1000,100123049,0
1862,1000,100123218,0
1862,1000,100123387,0
1862,1000,100123556,0
1862,1000,100123725,0
1862,1000,100123894,0
1862,1000,100124063,0
1862,1000,100124232,0
1862,1000,100124401,0
1862,1000,100124570,0
1862,1000,100124739,0
1862,1000,100124908,0
1264,1000,100125000,0
1862,1000,100125077,0
1264,1000,100125084,0
1264,1000,100125168,0
1862,1000,100125246,0
1264,1000,100125252,0
1264,1000,100125336,0
1862,1000,100125415,0
1264,1000,100125420,0
1264,1000,100125504,0
1862,1000,100125584,0
1264,1000,100125588,0
1264,1000,100125672,0
1862,1000,100125753,0
1264,1000,100125756,0
1264,1000,100125840,0
1862,1000,100125922,0
1264,1000,100125924,0
4916,1000,100126000,0
1264,1000,100126008,0
4916,1000,100126084,0
1862,1000,100126091,0
1264,1000,100126092,0
1264,1000,100126176,0
1264,1000,100126260,0
1862,1000,100126260,0
1264,1000,100126344,0
1264,1000,100126428,0
1862,1000,100126429,0
1264,1000,100126512,0
1264,1000,100126596,0
1862,1000,100126598,0
1264,1000,100126680,0
1264,1000,100126764,0
1862,1000,100126767,0
1264,1000,100126848,0
1264,1000,100126932,0
1862,1000,100126936,0
1264,1000,100127016,0
1264,1000,100127100,0
1862,1000,100127105,0
1264,1000,100127184,0
1264,1000,100127268,0
1862,1000,100127274,0
1264,1000,100127352,0
1264,1000,100127436,0
1862,1000,100127443,0
1264,1000,100127520,0
1264,1000,100127604,0
1862,1000,100127612,0
1264,1000,100127688,0
1264,1000,100127772,0
1862,1000,100127781,0
1264,1000,100127856,0
1264,1000,100127940,0
1862,1000,100127950,0
1264,1000,100128024,0
1264,1000,100128108,0
1862,1000,100128119,0
1264,1000,100128192,0
1264,1000,100128276,0
1862,1000,100128288,0
1264,1000,100128360,0
1264,1000,100128444,0
1862,1000,100128457,0
1264,1000,100128528,0
1264,1000,100128612,0
1862,1000,100128626,0
1264,1000,100128696,0
1264,1000,100128780,0
1862,1000,100128795,0
1264,1000,100128864,0
1264,1000,100128948,0
1862,1000,100128964,0
1264,1000,100129032,0
1264,1000,100129116,0
1862,1000,100129133,0
1264,1000,100129200,0
1264,1000,100129284,0
1862,1000,100129302,0
1264,1000,100129368,0
1264,1000,100129452,0
1862,1000,100129471,0
1264,1000,100129536,0
1264,1000,100129620,0
1862,1000,100129640,0
1264,1000,100129704,0
1264,1000,100129788,0
1862,1000,100129809,0
1264,1000,100129872,0
1264,1000,100129956,0
1862,1000,100129978,0
1264,1000,100130040,0
1264,1000,100130124,0
1862,1000,100130147,0
1264,1000,100130208,0
1264,1000,100130292,0
1862,1000,100130316,0
1264,1000,100130376,0
1264,1000,100130460,0
1862,1000,100130485,0
1264,1000,100130544,0
1264,1000,100130628,0
1862,1000,100130654,0
1264,1000,100130712,0
1264,1000,100130796,0
1862,1000,100130823,0
1264,1000,100130880,0
1264,1000,100130964,0
1862,1000,100130992,0
1264,1000,100131048,0
1264,1000,100131132,0
1862,1000,100131161,0
1264,1000,100131216,0
1264,1000,100131300,0
1862,1000,100131330,0
1264,1000,100131384,0
1264,1000,100131468,0
1862,1000,100131499,0
1264,1000,100131552,0
1264,1000,100131636,0
1862,1000,100131668,0
